provider,vcpu,ram_gb,storage_gb,usage_hours,region,pricing_model,price_per_hour,monthly_cost,price_per_vcpu
GCP,1,8,200,360,us-west,1yr-reserved,0.1448,52.14,0.14
GCP,1,8,200,360,us-west,3yr-reserved,0.1365,49.13,0.14
GCP,1,8,200,360,europe,on-demand,0.1965,70.74,0.2
GCP,1,8,200,360,europe,spot,0.0889,32.02,0.09
GCP,1,8,200,360,europe,1yr-reserved,0.174,62.65,0.17
GCP,1,8,200,360,europe,3yr-reserved,0.1381,49.71,0.14
GCP,1,8,200,360,asia,on-demand,0.2023,72.84,0.2
GCP,1,8,200,360,asia,spot,0.1043,37.57,0.1
GCP,1,8,200,360,asia,1yr-reserved,0.1876,67.54,0.19
GCP,1,8,200,360,asia,3yr-reserved,0.1479,53.24,0.15
GCP,1,8,200,540,us-east,on-demand,0.1815,98.02,0.18
GCP,1,8,200,540,us-east,spot,0.0889,48.02,0.09
GCP,1,8,200,540,us-east,1yr-reserved,0.1547,83.52,0.15
GCP,1,8,200,540,us-east,3yr-reserved,0.1413,76.32,0.14
GCP,1,8,200,540,us-west,on-demand,0.184,99.38,0.18
GCP,1,8,200,540,us-west,spot,0.1084,58.56,0.11
GCP,1,8,200,540,us-west,1yr-reserved,0.1598,86.31,0.16
GCP,1,8,200,540,us-west,3yr-reserved,0.1482,80.01,0.15
GCP,1,8,200,540,europe,on-demand,0.1867,100.83,0.19
GCP,1,8,200,540,europe,spot,0.1016,54.86,0.1
GCP,1,8,200,540,europe,1yr-reserved,0.1655,89.38,0.17
GCP,1,8,200,540,europe,3yr-reserved,0.1335,72.09,0.13
GCP,1,8,200,540,asia,on-demand,0.2126,114.82,0.21
GCP,1,8,200,540,asia,spot,0.1195,64.55,0.12
GCP,1,8,200,540,asia,1yr-reserved,0.1579,85.29,0.16
GCP,1,8,200,540,asia,3yr-reserved,0.1584,85.51,0.16
GCP,1,8,200,720,us-east,on-demand,0.1798,129.44,0.18
GCP,1,8,200,720,us-east,spot,0.1013,72.92,0.1
GCP,1,8,200,720,us-east,1yr-reserved,0.1524,109.75,0.15
GCP,1,8,200,720,us-east,3yr-reserved,0.1213,87.31,0.12
GCP,1,8,200,720,us-west,on-demand,0.1875,135.02,0.19
GCP,1,8,200,720,us-west,spot,0.0966,69.58,0.1
GCP,1,8,200,720,us-west,1yr-reserved,0.1578,113.58,0.16
GCP,1,8,200,720,us-west,3yr-reserved,0.1377,99.12,0.14
GCP,1,8,200,720,europe,on-demand,0.1921,138.32,0.19
GCP,1,8,200,720,europe,spot,0.0919,66.19,0.09
GCP,1,8,200,720,europe,1yr-reserved,0.1604,115.48,0.16
GCP,1,8,200,720,europe,3yr-reserved,0.1315,94.66,0.13
GCP,1,8,200,720,asia,on-demand,0.2181,157.05,0.22
GCP,1,8,200,720,asia,spot,0.1138,81.96,0.11
GCP,1,8,200,720,asia,1yr-reserved,0.1586,114.2,0.16
GCP,1,8,200,720,asia,3yr-reserved,0.1682,121.08,0.17
GCP,1,8,500,180,us-east,on-demand,0.3265,58.77,0.33
GCP,1,8,500,180,us-east,spot,0.1826,32.87,0.18
GCP,1,8,500,180,us-east,1yr-reserved,0.2791,50.25,0.28
GCP,1,8,500,180,us-east,3yr-reserved,0.2678,48.2,0.27
GCP,1,8,500,180,us-west,on-demand,0.3306,59.51,0.33
GCP,1,8,500,180,us-west,spot,0.2034,36.62,0.2
GCP,1,8,500,180,us-west,1yr-reserved,0.2783,50.1,0.28
GCP,1,8,500,180,us-west,3yr-reserved,0.2696,48.53,0.27
GCP,1,8,500,180,europe,on-demand,0.3642,65.55,0.36
GCP,1,8,500,180,europe,spot,0.1604,28.87,0.16
GCP,1,8,500,180,europe,1yr-reserved,0.2702,48.64,0.27
GCP,1,8,500,180,europe,3yr-reserved,0.2439,43.91,0.24
GCP,1,8,500,180,asia,on-demand,0.3978,71.61,0.4
GCP,1,8,500,180,asia,spot,0.18,32.39,0.18
GCP,1,8,500,180,asia,1yr-reserved,0.2955,53.18,0.3
GCP,1,8,500,180,asia,3yr-reserved,0.2734,49.22,0.27
GCP,1,8,500,360,us-east,on-demand,0.3143,113.16,0.31
GCP,1,8,500,360,us-east,spot,0.1748,62.92,0.17
GCP,1,8,500,360,us-east,1yr-reserved,0.2855,102.77,0.29
GCP,1,8,500,360,us-east,3yr-reserved,0.2157,77.67,0.22
GCP,1,8,500,360,us-west,on-demand,0.3293,118.56,0.33
GCP,1,8,500,360,us-west,spot,0.1688,60.76,0.17
GCP,1,8,500,360,us-west,1yr-reserved,0.3095,111.41,0.31
GCP,1,8,500,360,us-west,3yr-reserved,0.2726,98.13,0.27
GCP,1,8,500,360,europe,on-demand,0.345,124.2,0.35
GCP,1,8,500,360,europe,spot,0.2104,75.76,0.21
GCP,1,8,500,360,europe,1yr-reserved,0.3099,111.57,0.31
GCP,1,8,500,360,europe,3yr-reserved,0.271,97.55,0.27
GCP,1,8,500,360,asia,on-demand,0.389,140.05,0.39
GCP,1,8,500,360,asia,spot,0.1744,62.77,0.17
GCP,1,8,500,360,asia,1yr-reserved,0.3453,124.32,0.35
GCP,1,8,500,360,asia,3yr-reserved,0.3195,115.01,0.32
GCP,1,8,500,540,us-east,on-demand,0.3104,167.64,0.31
GCP,1,8,500,540,us-east,spot,0.151,81.53,0.15
GCP,1,8,500,540,us-east,1yr-reserved,0.27,145.78,0.27
GCP,1,8,500,540,us-east,3yr-reserved,0.2305,124.49,0.23
GCP,1,8,500,540,us-west,on-demand,0.3338,180.23,0.33
GCP,1,8,500,540,us-west,spot,0.195,105.31,0.2
GCP,1,8,500,540,us-west,1yr-reserved,0.2684,144.94,0.27
GCP,1,8,500,540,us-west,3yr-reserved,0.2746,148.26,0.27
GCP,1,8,500,540,europe,on-demand,0.3621,195.55,0.36
GCP,1,8,500,540,europe,spot,0.1684,90.96,0.17
GCP,1,8,500,540,europe,1yr-reserved,0.3079,166.29,0.31
GCP,1,8,500,540,europe,3yr-reserved,0.2944,158.98,0.29
GCP,1,8,500,540,asia,on-demand,0.395,213.32,0.4
GCP,1,8,500,540,asia,spot,0.1902,102.68,0.19
GCP,1,8,500,540,asia,1yr-reserved,0.3295,177.94,0.33
GCP,1,8,500,540,asia,3yr-reserved,0.3239,174.92,0.32
GCP,1,8,500,720,us-east,on-demand,0.3154,227.07,0.32
GCP,1,8,500,720,us-east,spot,0.1866,134.35,0.19
GCP,1,8,500,720,us-east,1yr-reserved,0.2717,195.65,0.27
GCP,1,8,500,720,us-east,3yr-reserved,0.2217,159.63,0.22
GCP,1,8,500,720,us-west,on-demand,0.3365,242.3,0.34
GCP,1,8,500,720,us-west,spot,0.1615,116.25,0.16
GCP,1,8,500,720,us-west,1yr-reserved,0.2925,210.58,0.29
GCP,1,8,500,720,us-west,3yr-reserved,0.278,200.17,0.28
GCP,1,8,500,720,europe,on-demand,0.3565,256.65,0.36
GCP,1,8,500,720,europe,spot,0.1979,142.46,0.2
GCP,1,8,500,720,europe,1yr-reserved,0.2791,200.96,0.28
GCP,1,8,500,720,europe,3yr-reserved,0.2705,194.74,0.27
GCP,1,8,500,720,asia,on-demand,0.3883,279.55,0.39
GCP,1,8,500,720,asia,spot,0.1691,121.75,0.17
GCP,1,8,500,720,asia,1yr-reserved,0.309,222.51,0.31
GCP,1,8,500,720,asia,3yr-reserved,0.2861,205.97,0.29
GCP,1,16,20,180,us-east,on-demand,0.1285,23.14,0.13
GCP,1,16,20,180,us-east,spot,0.0735,13.24,0.07
GCP,1,16,20,180,us-east,1yr-reserved,0.1103,19.85,0.11
GCP,1,16,20,180,us-east,3yr-reserved,0.1017,18.3,0.1
GCP,1,16,20,180,us-west,on-demand,0.1324,23.84,0.13
GCP,1,16,20,180,us-west,spot,0.0649,11.68,0.06
GCP,1,16,20,180,us-west,1yr-reserved,0.1109,19.95,0.11
GCP,1,16,20,180,us-west,3yr-reserved,0.1023,18.42,0.1
GCP,1,16,20,180,europe,on-demand,0.1479,26.62,0.15
GCP,1,16,20,180,europe,spot,0.0728,13.1,0.07
GCP,1,16,20,180,europe,1yr-reserved,0.1079,19.42,0.11
GCP,1,16,20,180,europe,3yr-reserved,0.0932,16.77,0.09
GCP,1,16,20,180,asia,on-demand,0.1585,28.53,0.16
GCP,1,16,20,180,asia,spot,0.0677,12.18,0.07
GCP,1,16,20,180,asia,1yr-reserved,0.1177,21.19,0.12
GCP,1,16,20,180,asia,3yr-reserved,0.1167,21.01,0.12
GCP,1,16,20,360,us-east,on-demand,0.1297,46.7,0.13
GCP,1,16,20,360,us-east,spot,0.0579,20.85,0.06
GCP,1,16,20,360,us-east,1yr-reserved,0.1041,37.49,0.1
GCP,1,16,20,360,us-east,3yr-reserved,0.086,30.95,0.09
GCP,1,16,20,360,us-west,on-demand,0.141,50.76,0.14
GCP,1,16,20,360,us-west,spot,0.0682,24.56,0.07
GCP,1,16,20,360,us-west,1yr-reserved,0.1042,37.5,0.1
GCP,1,16,20,360,us-west,3yr-reserved,0.1019,36.69,0.1
GCP,1,16,20,360,europe,on-demand,0.1364,49.09,0.14
GCP,1,16,20,360,europe,spot,0.0644,23.18,0.06
GCP,1,16,20,360,europe,1yr-reserved,0.1196,43.05,0.12
GCP,1,16,20,360,europe,3yr-reserved,0.1187,42.73,0.12
GCP,1,16,20,360,asia,on-demand,0.1586,57.09,0.16
GCP,1,16,20,360,asia,spot,0.072,25.91,0.07
GCP,1,16,20,360,asia,1yr-reserved,0.1353,48.72,0.14
GCP,1,16,20,360,asia,3yr-reserved,0.1189,42.79,0.12
GCP,1,16,20,540,us-east,on-demand,0.1278,68.99,0.13
GCP,1,16,20,540,us-east,spot,0.0592,31.95,0.06
GCP,1,16,20,540,us-east,1yr-reserved,0.0963,51.99,0.1
GCP,1,16,20,540,us-east,3yr-reserved,0.1036,55.96,0.1
GCP,1,16,20,540,us-west,on-demand,0.1385,74.76,0.14
GCP,1,16,20,540,us-west,spot,0.0783,42.26,0.08
GCP,1,16,20,540,us-west,1yr-reserved,0.111,59.95,0.11
GCP,1,16,20,540,us-west,3yr-reserved,0.1078,58.21,0.11
GCP,1,16,20,540,europe,on-demand,0.1379,74.45,0.14
GCP,1,16,20,540,europe,spot,0.0816,44.05,0.08
GCP,1,16,20,540,europe,1yr-reserved,0.1224,66.11,0.12
GCP,1,16,20,540,europe,3yr-reserved,0.1053,56.87,0.11
GCP,1,16,20,540,asia,on-demand,0.1487,80.28,0.15
GCP,1,16,20,540,asia,spot,0.0848,45.81,0.08
GCP,1,16,20,540,asia,1yr-reserved,0.1165,62.89,0.12
GCP,1,16,20,540,asia,3yr-reserved,0.1047,56.54,0.1
GCP,1,16,20,720,us-east,on-demand,0.132,95.06,0.13
GCP,1,16,20,720,us-east,spot,0.0599,43.1,0.06
GCP,1,16,20,720,us-east,1yr-reserved,0.1076,77.5,0.11
GCP,1,16,20,720,us-east,3yr-reserved,0.0858,61.79,0.09
GCP,1,16,20,720,us-west,on-demand,0.1423,102.49,0.14
GCP,1,16,20,720,us-west,spot,0.08,57.57,0.08
GCP,1,16,20,720,us-west,1yr-reserved,0.1125,81.02,0.11
GCP,1,16,20,720,us-west,3yr-reserved,0.1058,76.18,0.11
GCP,1,16,20,720,europe,on-demand,0.1448,104.27,0.14
GCP,1,16,20,720,europe,spot,0.0687,49.49,0.07
GCP,1,16,20,720,europe,1yr-reserved,0.127,91.47,0.13
GCP,1,16,20,720,europe,3yr-reserved,0.1016,73.14,0.1
GCP,1,16,20,720,asia,on-demand,0.1587,114.29,0.16
GCP,1,16,20,720,asia,spot,0.0874,62.9,0.09
GCP,1,16,20,720,asia,1yr-reserved,0.1263,90.96,0.13
GCP,1,16,20,720,asia,3yr-reserved,0.1201,86.45,0.12
GCP,1,16,50,180,us-east,on-demand,0.143,25.73,0.14
GCP,1,16,50,180,us-east,spot,0.0773,13.92,0.08
GCP,1,16,50,180,us-east,1yr-reserved,0.1236,22.25,0.12
GCP,1,16,50,180,us-east,3yr-reserved,0.0964,17.36,0.1
GCP,1,16,50,180,us-west,on-demand,0.1589,28.6,0.16
GCP,1,16,50,180,us-west,spot,0.0767,13.8,0.08
GCP,1,16,50,180,us-west,1yr-reserved,0.1225,22.05,0.12
GCP,1,16,50,180,us-west,3yr-reserved,0.1237,22.26,0.12
GCP,1,16,50,180,europe,on-demand,0.1594,28.69,0.16
GCP,1,16,50,180,europe,spot,0.0943,16.98,0.09
GCP,1,16,50,180,europe,1yr-reserved,0.1231,22.16,0.12
GCP,1,16,50,180,europe,3yr-reserved,0.1231,22.15,0.12
GCP,1,16,50,180,asia,on-demand,0.1755,31.6,0.18
GCP,1,16,50,180,asia,spot,0.0808,14.54,0.08
GCP,1,16,50,180,asia,1yr-reserved,0.1493,26.87,0.15
GCP,1,16,50,180,asia,3yr-reserved,0.1364,24.55,0.14
GCP,1,16,50,360,us-east,on-demand,0.1404,50.53,0.14
GCP,1,16,50,360,us-east,spot,0.0799,28.75,0.08
GCP,1,16,50,360,us-east,1yr-reserved,0.1069,38.48,0.11
GCP,1,16,50,360,us-east,3yr-reserved,0.1096,39.47,0.11
GCP,1,16,50,360,us-west,on-demand,0.1524,54.86,0.15
GCP,1,16,50,360,us-west,spot,0.0734,26.44,0.07
GCP,1,16,50,360,us-west,1yr-reserved,0.1295,46.62,0.13
GCP,1,16,50,360,us-west,3yr-reserved,0.1137,40.92,0.11
GCP,1,16,50,360,europe,on-demand,0.1513,54.47,0.15
GCP,1,16,50,360,europe,spot,0.0753,27.1,0.08
GCP,1,16,50,360,europe,1yr-reserved,0.1296,46.66,0.13
GCP,1,16,50,360,europe,3yr-reserved,0.1123,40.44,0.11
GCP,1,16,50,360,asia,on-demand,0.1748,62.93,0.17
GCP,1,16,50,360,asia,spot,0.0999,35.97,0.1
GCP,1,16,50,360,asia,1yr-reserved,0.1461,52.61,0.15
GCP,1,16,50,360,asia,3yr-reserved,0.1318,47.43,0.13
GCP,1,16,50,540,us-east,on-demand,0.1382,74.61,0.14
GCP,1,16,50,540,us-east,spot,0.0622,33.58,0.06
GCP,1,16,50,540,us-east,1yr-reserved,0.1194,64.48,0.12
GCP,1,16,50,540,us-east,3yr-reserved,0.0976,52.71,0.1
GCP,1,16,50,540,us-west,on-demand,0.1502,81.09,0.15
GCP,1,16,50,540,us-west,spot,0.0766,41.36,0.08
GCP,1,16,50,540,us-west,1yr-reserved,0.1152,62.23,0.12
GCP,1,16,50,540,us-west,3yr-reserved,0.1226,66.19,0.12
GCP,1,16,50,540,europe,on-demand,0.1601,86.46,0.16
GCP,1,16,50,540,europe,spot,0.0751,40.55,0.08
GCP,1,16,50,540,europe,1yr-reserved,0.1377,74.37,0.14
GCP,1,16,50,540,europe,3yr-reserved,0.1173,63.35,0.12
GCP,1,16,50,540,asia,on-demand,0.1665,89.91,0.17
GCP,1,16,50,540,asia,spot,0.076,41.02,0.08
GCP,1,16,50,540,asia,1yr-reserved,0.1451,78.34,0.15
GCP,1,16,50,540,asia,3yr-reserved,0.1364,73.66,0.14
GCP,1,16,50,720,us-east,on-demand,0.1343,96.66,0.13
GCP,1,16,50,720,us-east,spot,0.0691,49.72,0.07
GCP,1,16,50,720,us-east,1yr-reserved,0.1175,84.59,0.12
GCP,1,16,50,720,us-east,3yr-reserved,0.1139,82.01,0.11
GCP,1,16,50,720,us-west,on-demand,0.1585,114.15,0.16
GCP,1,16,50,720,us-west,spot,0.0829,59.67,0.08
GCP,1,16,50,720,us-west,1yr-reserved,0.1223,88.07,0.12
GCP,1,16,50,720,us-west,3yr-reserved,0.1117,80.45,0.11
GCP,1,16,50,720,europe,on-demand,0.161,115.92,0.16
GCP,1,16,50,720,europe,spot,0.0711,51.21,0.07
GCP,1,16,50,720,europe,1yr-reserved,0.1315,94.7,0.13
GCP,1,16,50,720,europe,3yr-reserved,0.1313,94.55,0.13
GCP,1,16,50,720,asia,on-demand,0.1661,119.6,0.17
GCP,1,16,50,720,asia,spot,0.0858,61.8,0.09
GCP,1,16,50,720,asia,1yr-reserved,0.127,91.45,0.13
GCP,1,16,50,720,asia,3yr-reserved,0.1412,101.67,0.14
GCP,1,16,100,180,us-east,on-demand,0.1582,28.47,0.16
GCP,1,16,100,180,us-east,spot,0.0916,16.48,0.09
GCP,1,16,100,180,us-east,1yr-reserved,0.1383,24.9,0.14
GCP,1,16,100,180,us-east,3yr-reserved,0.1142,20.55,0.11
GCP,1,16,100,180,us-west,on-demand,0.1749,31.48,0.17
GCP,1,16,100,180,us-west,spot,0.094,16.91,0.09
GCP,1,16,100,180,us-west,1yr-reserved,0.1431,25.76,0.14
GCP,1,16,100,180,us-west,3yr-reserved,0.1223,22.02,0.12
GCP,1,16,100,180,europe,on-demand,0.1843,33.17,0.18
GCP,1,16,100,180,europe,spot,0.0813,14.63,0.08
GCP,1,16,100,180,europe,1yr-reserved,0.1423,25.62,0.14
GCP,1,16,100,180,europe,3yr-reserved,0.1294,23.29,0.13
GCP,1,16,100,180,asia,on-demand,0.1966,35.39,0.2
GCP,1,16,100,180,asia,spot,0.0921,16.57,0.09
GCP,1,16,100,180,asia,1yr-reserved,0.1489,26.79,0.15
GCP,1,16,100,180,asia,3yr-reserved,0.1533,27.59,0.15
GCP,1,16,100,360,us-east,on-demand,0.1674,60.27,0.17
GCP,1,16,100,360,us-east,spot,0.0751,27.03,0.08
GCP,1,16,100,360,us-east,1yr-reserved,0.1417,51.01,0.14
GCP,1,16,100,360,us-east,3yr-reserved,0.1101,39.65,0.11
GCP,1,16,100,360,us-west,on-demand,0.1747,62.88,0.17
GCP,1,16,100,360,us-west,spot,0.1052,37.86,0.11
GCP,1,16,100,360,us-west,1yr-reserved,0.1488,53.58,0.15
GCP,1,16,100,360,us-west,3yr-reserved,0.1425,51.31,0.14
GCP,1,16,100,360,europe,on-demand,0.1834,66.02,0.18
GCP,1,16,100,360,europe,spot,0.1092,39.32,0.11
GCP,1,16,100,360,europe,1yr-reserved,0.1497,53.89,0.15
GCP,1,16,100,360,europe,3yr-reserved,0.1397,50.29,0.14
GCP,1,16,100,360,asia,on-demand,0.2008,72.29,0.2
GCP,1,16,100,360,asia,spot,0.0999,35.97,0.1
GCP,1,16,100,360,asia,1yr-reserved,0.1652,59.48,0.17
GCP,1,16,100,360,asia,3yr-reserved,0.1493,53.76,0.15
GCP,1,16,100,540,us-east,on-demand,0.1602,86.51,0.16
GCP,1,16,100,540,us-east,spot,0.0769,41.53,0.08
GCP,1,16,100,540,us-east,1yr-reserved,0.1358,73.34,0.14
GCP,1,16,100,540,us-east,3yr-reserved,0.1231,66.5,0.12
GCP,1,16,100,540,us-west,on-demand,0.1706,92.13,0.17
GCP,1,16,100,540,us-west,spot,0.0955,51.58,0.1
GCP,1,16,100,540,us-west,1yr-reserved,0.1542,83.24,0.15
GCP,1,16,100,540,us-west,3yr-reserved,0.1205,65.05,0.12
GCP,1,16,100,540,europe,on-demand,0.1875,101.25,0.19
GCP,1,16,100,540,europe,spot,0.1012,54.65,0.1
GCP,1,16,100,540,europe,1yr-reserved,0.1393,75.22,0.14
GCP,1,16,100,540,europe,3yr-reserved,0.1555,83.96,0.16
GCP,1,16,100,540,asia,on-demand,0.2017,108.94,0.2
GCP,1,16,100,540,asia,spot,0.1176,63.49,0.12
GCP,1,16,100,540,asia,1yr-reserved,0.1643,88.71,0.16
GCP,1,16,100,540,asia,3yr-reserved,0.1474,79.61,0.15
GCP,1,16,100,720,us-east,on-demand,0.1656,119.26,0.17
GCP,1,16,100,720,us-east,spot,0.0819,58.94,0.08
GCP,1,16,100,720,us-east,1yr-reserved,0.1445,104.02,0.14
GCP,1,16,100,720,us-east,3yr-reserved,0.1381,99.4,0.14
GCP,1,16,100,720,us-west,on-demand,0.1859,133.88,0.19
GCP,1,16,100,720,us-west,spot,0.0979,70.47,0.1
GCP,1,16,100,720,us-west,1yr-reserved,0.1576,113.48,0.16
GCP,1,16,100,720,us-west,3yr-reserved,0.1406,101.25,0.14
GCP,1,16,100,720,europe,on-demand,0.1812,130.43,0.18
GCP,1,16,100,720,europe,spot,0.0847,60.96,0.08
GCP,1,16,100,720,europe,1yr-reserved,0.1411,101.56,0.14
GCP,1,16,100,720,europe,3yr-reserved,0.1485,106.91,0.15
GCP,1,16,100,720,asia,on-demand,0.1945,140.03,0.19
GCP,1,16,100,720,asia,spot,0.093,66.98,0.09
GCP,1,16,100,720,asia,1yr-reserved,0.1767,127.24,0.18
GCP,1,16,100,720,asia,3yr-reserved,0.1552,111.76,0.16
GCP,1,16,200,180,us-east,on-demand,0.2195,39.51,0.22
GCP,1,16,200,180,us-east,spot,0.1156,20.82,0.12
GCP,1,16,200,180,us-east,1yr-reserved,0.1659,29.86,0.17
GCP,1,16,200,180,us-east,3yr-reserved,0.144,25.93,0.14
GCP,1,16,200,180,us-west,on-demand,0.22,39.6,0.22
GCP,1,16,200,180,us-west,spot,0.1059,19.06,0.11
GCP,1,16,200,180,us-west,1yr-reserved,0.1752,31.54,0.18
GCP,1,16,200,180,us-west,3yr-reserved,0.1886,33.95,0.19
GCP,1,16,200,180,europe,on-demand,0.2456,44.2,0.25
GCP,1,16,200,180,europe,spot,0.1238,22.28,0.12
GCP,1,16,200,180,europe,1yr-reserved,0.1928,34.71,0.19
GCP,1,16,200,180,europe,3yr-reserved,0.2028,36.51,0.2
GCP,1,16,200,180,asia,on-demand,0.2577,46.38,0.26
GCP,1,16,200,180,asia,spot,0.1314,23.65,0.13
GCP,1,16,200,180,asia,1yr-reserved,0.2275,40.94,0.23
GCP,1,16,200,180,asia,3yr-reserved,0.191,34.39,0.19
GCP,1,16,200,360,us-east,on-demand,0.2179,78.44,0.22
GCP,1,16,200,360,us-east,spot,0.0939,33.82,0.09
GCP,1,16,200,360,us-east,1yr-reserved,0.1735,62.47,0.17
GCP,1,16,200,360,us-east,3yr-reserved,0.1627,58.56,0.16
GCP,1,16,200,360,us-west,on-demand,0.2281,82.1,0.23
GCP,1,16,200,360,us-west,spot,0.1128,40.61,0.11
GCP,1,16,200,360,us-west,1yr-reserved,0.1959,70.51,0.2
GCP,1,16,200,360,us-west,3yr-reserved,0.1699,61.15,0.17
GCP,1,16,200,360,europe,on-demand,0.2366,85.19,0.24
GCP,1,16,200,360,europe,spot,0.1271,45.74,0.13
GCP,1,16,200,360,europe,1yr-reserved,0.2005,72.19,0.2
GCP,1,16,200,360,europe,3yr-reserved,0.1995,71.82,0.2
GCP,1,16,200,360,asia,on-demand,0.2659,95.74,0.27
GCP,1,16,200,360,asia,spot,0.1163,41.88,0.12
GCP,1,16,200,360,asia,1yr-reserved,0.2234,80.43,0.22
GCP,1,16,200,360,asia,3yr-reserved,0.1862,67.03,0.19
GCP,1,16,200,540,us-east,on-demand,0.2101,113.48,0.21
GCP,1,16,200,540,us-east,spot,0.1175,63.44,0.12
GCP,1,16,200,540,us-east,1yr-reserved,0.1611,87.01,0.16
GCP,1,16,200,540,us-east,3yr-reserved,0.1753,94.68,0.18
GCP,1,16,200,540,us-west,on-demand,0.2197,118.64,0.22
GCP,1,16,200,540,us-west,spot,0.1164,62.86,0.12
GCP,1,16,200,540,us-west,1yr-reserved,0.1851,99.93,0.19
GCP,1,16,200,540,us-west,3yr-reserved,0.182,98.3,0.18
GCP,1,16,200,540,europe,on-demand,0.2383,128.68,0.24
GCP,1,16,200,540,europe,spot,0.1066,57.57,0.11
GCP,1,16,200,540,europe,1yr-reserved,0.2058,111.11,0.21
GCP,1,16,200,540,europe,3yr-reserved,0.202,109.06,0.2
GCP,1,16,200,540,asia,on-demand,0.2577,139.18,0.26
GCP,1,16,200,540,asia,spot,0.1379,74.48,0.14
GCP,1,16,200,540,asia,1yr-reserved,0.229,123.69,0.23
GCP,1,16,200,540,asia,3yr-reserved,0.1891,102.09,0.19
GCP,1,16,200,720,us-east,on-demand,0.2051,147.65,0.21
GCP,1,16,200,720,us-east,spot,0.1156,83.22,0.12
GCP,1,16,200,720,us-east,1yr-reserved,0.1809,130.22,0.18
GCP,1,16,200,720,us-east,3yr-reserved,0.1446,104.09,0.14
GCP,1,16,200,720,us-west,on-demand,0.235,169.19,0.23
GCP,1,16,200,720,us-west,spot,0.1096,78.93,0.11
GCP,1,16,200,720,us-west,1yr-reserved,0.18,129.58,0.18
GCP,1,16,200,720,us-west,3yr-reserved,0.1818,130.92,0.18
GCP,1,16,200,720,europe,on-demand,0.2412,173.7,0.24
GCP,1,16,200,720,europe,spot,0.1327,95.51,0.13
GCP,1,16,200,720,europe,1yr-reserved,0.1857,133.69,0.19
GCP,1,16,200,720,europe,3yr-reserved,0.1721,123.89,0.17
GCP,1,16,200,720,asia,on-demand,0.2474,178.14,0.25
GCP,1,16,200,720,asia,spot,0.1193,85.88,0.12
GCP,1,16,200,720,asia,1yr-reserved,0.2079,149.72,0.21
GCP,1,16,200,720,asia,3yr-reserved,0.177,127.46,0.18
GCP,1,16,500,180,us-east,on-demand,0.3517,63.31,0.35
GCP,1,16,500,180,us-east,spot,0.2146,38.63,0.21
GCP,1,16,500,180,us-east,1yr-reserved,0.3151,56.72,0.32
GCP,1,16,500,180,us-east,3yr-reserved,0.2774,49.93,0.28
GCP,1,16,500,180,us-west,on-demand,0.4037,72.67,0.4
GCP,1,16,500,180,us-west,spot,0.209,37.63,0.21
GCP,1,16,500,180,us-west,1yr-reserved,0.3232,58.18,0.32
GCP,1,16,500,180,us-west,3yr-reserved,0.2961,53.3,0.3
GCP,1,16,500,180,europe,on-demand,0.3954,71.16,0.4
GCP,1,16,500,180,europe,spot,0.2022,36.39,0.2
GCP,1,16,500,180,europe,1yr-reserved,0.3571,64.28,0.36
GCP,1,16,500,180,europe,3yr-reserved,0.2946,53.02,0.29
GCP,1,16,500,180,asia,on-demand,0.4279,77.02,0.43
GCP,1,16,500,180,asia,spot,0.2101,37.81,0.21
GCP,1,16,500,180,asia,1yr-reserved,0.3444,61.98,0.34
GCP,1,16,500,180,asia,3yr-reserved,0.3025,54.45,0.3
GCP,1,16,500,360,us-east,on-demand,0.3733,134.39,0.37
GCP,1,16,500,360,us-east,spot,0.2109,75.94,0.21
GCP,1,16,500,360,us-east,1yr-reserved,0.3093,111.35,0.31
GCP,1,16,500,360,us-east,3yr-reserved,0.2553,91.93,0.26
GCP,1,16,500,360,us-west,on-demand,0.3782,136.16,0.38
GCP,1,16,500,360,us-west,spot,0.1751,63.03,0.18
GCP,1,16,500,360,us-west,1yr-reserved,0.3428,123.42,0.34
GCP,1,16,500,360,us-west,3yr-reserved,0.2994,107.78,0.3
GCP,1,16,500,360,europe,on-demand,0.3978,143.2,0.4
GCP,1,16,500,360,europe,spot,0.2366,85.16,0.24
GCP,1,16,500,360,europe,1yr-reserved,0.337,121.32,0.34
GCP,1,16,500,360,europe,3yr-reserved,0.3218,115.85,0.32
GCP,1,16,500,360,asia,on-demand,0.4196,151.05,0.42
GCP,1,16,500,360,asia,spot,0.2381,85.73,0.24
GCP,1,16,500,360,asia,1yr-reserved,0.3784,136.23,0.38
GCP,1,16,500,360,asia,3yr-reserved,0.3037,109.33,0.3
GCP,1,16,500,540,us-east,on-demand,0.3571,192.85,0.36
GCP,1,16,500,540,us-east,spot,0.1709,92.3,0.17
GCP,1,16,500,540,us-east,1yr-reserved,0.3166,170.96,0.32
GCP,1,16,500,540,us-east,3yr-reserved,0.2962,159.97,0.3
GCP,1,16,500,540,us-west,on-demand,0.3785,204.37,0.38
GCP,1,16,500,540,us-west,spot,0.2032,109.71,0.2
GCP,1,16,500,540,us-west,1yr-reserved,0.33,178.21,0.33
GCP,1,16,500,540,us-west,3yr-reserved,0.3029,163.57,0.3
GCP,1,16,500,540,europe,on-demand,0.4044,218.39,0.4
GCP,1,16,500,540,europe,spot,0.1863,100.58,0.19
GCP,1,16,500,540,europe,1yr-reserved,0.3044,164.35,0.3
